09160	09162	05226	K00408
09160	09167	04934	K00408
09160	09172	05165	K00408
09100	09102	00190	K00410
09130	09132	02020	K00410
09100	09102	00190	K00411
09130	09132	02020	K00411
09150	09153	04260	K00411
09150	09159	04714	K00411
09160	09164	05010	K00411
09160	09164	05012	K00411
09160	09164	05016	K00411
09160	09167	04932	K00411
09100	09102	00190	K00412
09130	09132	02020	K00412
09150	09153	04260	K00412
09150	09159	04714	K00412
09160	09164	05010	K00412
09160	09164	05012	K00412
09160	09164	05016	K00412
09160	09167	04932	K00412
09100	09102	00190	K00413
09130	09132	02020	K00413
09150	09153	04260	K00413
09150	09159	04714	K00413
09160	09164	05010	K00413
09160	09164	05012	K00413
09160	09164	05016	K00413
09160	09167	04932	K00413
09100	09102	00190	K00414
09150	09153	04260	K00414
09150	09159	04714	K00414
09160	09164	05010	K00414
09160	09164	05012	K00414
09160	09164	05016	K00414
09160	09167	04932	K00414
09100	09102	00190	K00415
09150	09153	04260	K00415
09150	09159	04714	K00415
09160	09164	05010	K00415
09160	09164	05012	K00415
09160	09164	05016	K00415
09160	09167	04932	K00415
09100	09102	00190	K00416
09150	09153	04260	K00416
09150	09159	04714	K00416
09160	09164	05010	K00416
09160	09164	05012	K00416
09160	09164	05016	K00416
09160	09167	04932	K00416
09100	09102	00190	K00417
09150	09153	04260	K00417
09150	09159	04714	K00417
09160	09164	05010	K00417
09160	09164	05012	K00417
09160	09164	05016	K00417
09160	09167	04932	K00417
09100	09102	00190	K00418
09150	09153	04260	K00418
09150	09159	04714	K00418
09160	09164	05010	K00418
09160	09164	05012	K00418
09160	09164	05016	K00418
09160	09167	04932	K00418
09100	09102	00190	K00419
09150	09153	04260	K00419
09150	09159	04714	K00419
09160	09164	05010	K00419
09160	09164	05012	K00419
09160	09164	05016	K00419
09160	09167	04932	K00419
09100	09102	00190	K00420
09150	09153	04260	K00420
09150	09159	04714	K00420
09160	09164	05010	K00420
09160	09164	05012	K00420
09160	09164	05016	K00420
09160	09167	04932	K00420
09100	09105	00350	K00422
09100	09110	00950	K00422
09100	09101	00053	K00423
09100	09102	00190	K00424
09130	09132	02020	K00424
09100	09102	00190	K00425
09130	09132	02020	K00425
09100	09102	00190	K00426
09130	09132	02020	K00426
09100	09110	00940	K00430
09100	09105	00350	K00431
09150	09152	04918	K00431
09160	09163	05320	K00431
09100	09103	00590	K00432
09100	09106	00480	K00432
09150	09152	04918	K00432
09100	09101	00053	K00434
09100	09106	00480	K00434
09100	09108	00860	K00435
09100	09102	00680	K00440
09100	09102	00680	K00441
09100	09102	00680	K00442
09100	09102	00680	K00443
09130	09132	04150	K00444
09130	09132	04310	K00444
09130	09132	04390	K00444
09140	09144	04550	K00444
09150	09152	04916	K00444
09150	09158	04360	K00444
09160	09161	05200	K00444
09160	09161	05205	K00444
09160	09162	05217	K00444
09160	09162	05224	K00444
09160	09162	05225	K00444
09160	09162	05226	K00444
09160	09167	04934	K00444
09160	09172	05165	K00444
09130	09132	04150	K00445
09130	09132	04310	K00445
09130	09132	04390	K00445
09140	09144	04550	K00445
09150	09152	04916	K00445
09160	09161	05200	K00445
09160	09161	05205	K00445
09160	09162	05217	K00445
09160	09162	05224	K00445
09160	09162	05225	K00445
09160	09162	05226	K00445
09160	09167	04934	K00445
09160	09172	05165	K00445
09100	09111	00361	K00446
09100	09111	00362	K00446
09100	09111	00622	K00446
09100	09111	00643	K00446
09100	09111	00362	K00448
09100	09111	00624	K00448
09100	09111	00362	K00449
09100	09111	00624	K00449
09100	09105	00350	K00450
09100	09105	00350	K00451
09100	09111	00643	K00451
09100	09105	00380	K00452
09100	09105	00380	K00453
09100	09103	00591	K00454
09100	09103	00592	K00454
09100	09105	00350	K00455
09100	09105	00270	K00456
09100	09106	00430	K00456
09100	09105	00350	K00457
09100	09105	00360	K00457
09100	09108	00130	K00457
09100	09103	00590	K00458
09150	09156	04726	K00458
09150	09157	04750	K00458
09160	09176	01523	K00458
09100	09102	00910	K00459
09100	09103	00590	K00460
09100	09103	00591	K00460
09140	09143	04216	K00460
09140	09143	04217	K00460
09150	09156	04726	K00460
09100	09103	00590	K00461
09150	09151	04664	K00461
09150	09152	04913	K00461
09150	09156	04726	K00461
09160	09174	05145	K00461
09100	09111	00361	K00462
09100	09111	00621	K00462
09100	09105	00380	K00463
09160	09174	05143	K00463
09100	09105	00380	K00466
09100	09101	00620	K00467
09100	09105	00310	K00468
09100	09101	00053	K00469
09100	09101	00562	K00469
09100	09105	00310	K00471
09100	09105	00330	K00472
09100	09105	00310	K00473
09100	09105	00310	K00474
09100	09110	00941	K00475
09130	09132	04020	K00476
09150	09153	04260	K00476
09140	09141	04146	K00477
09100	09111	00621	K00480
09100	09111	00624	K00480
09100	09111	00626	K00480
09100	09111	00362	K00481
09100	09105	00350	K00483
09100	09105	00350	K00484
09100	09108	00740	K00484
09100	09111	00982	K00485
09100	09105	00380	K00486
09100	09108	00130	K00487
09100	09110	00940	K00487
09100	09110	00941	K00487
09100	09110	00945	K00487
09100	09103	00120	K00488
09150	09152	03320	K00488
09150	09154	04979	K00488
09100	09103	00120	K00489
09100	09103	00140	K00489
09150	09152	03320	K00489
09150	09154	04976	K00489
09150	09154	04979	K00489
09100	09105	00220	K00491
09100	09105	00330	K00491
09100	09110	00232	K00492
09100	09103	00071	K00493
09100	09105	00380	K00493
09100	09111	00627	K00493
09130	09132	02020	K00494
09140	09145	02024	K00494
09100	09106	00460	K00495
09100	09103	00071	K00496
09100	09111	00930	K00496
09100	09103	00140	K00497
09150	09152	04927	K00497
09160	09167	04934	K00497
09100	09103	00140	K00498
09150	09152	04913	K00498
09150	09152	04925	K00498
09150	09152	04927	K00498
09160	09167	04934	K00498
09100	09105	00260	K00499
09100	09105	00360	K00500
09100	09105	00400	K00500
09100	09108	00790	K00500
09100	09105	00350	K00501
09100	09108	00790	K00501
09100	09110	00950	K00501
09150	09152	04917	K00501
09150	09156	04728	K00501
09160	09164	05012	K00501
09160	09165	05030	K00501
09160	09165	05031	K00501
09160	09165	05034	K00501
09100	09105	00380	K00502
09100	09108	00790	K00502
09150	09156	04726	K00502
09150	09158	04361	K00502
09100	09105	00350	K00503
09100	09105	00350	K00505
09100	09110	00950	K00505
09100	09110	00965	K00505
09150	09152	04916	K00505
09100	09105	00350	K00506
09150	09152	04916	K00506
09100	09103	01040	K00507
09130	09132	04152	K00507
09150	09149	04212	K00507
09150	09152	03320	K00507
09100	09103	00591	K00508
09100	09103	00590	K00509
09150	09151	04611	K00509
09150	09152	04923	K00509
09150	09156	04726	K00509
09100	09108	00860	K00510
09130	09132	04066	K00510
09140	09143	04216	K00510
09150	09154	04978	K00510
09160	09161	05200	K00510
09160	09161	05206	K00510
09160	09162	05225	K00510
09160	09166	05418	K00510
09100	09103	00100	K00511
09100	09109	00909	K00511
09100	09103	00140	K00512
09150	09152	04913	K00512
09150	09152	04917	K00512
09150	09152	04927	K00512
09160	09167	04934	K00512
09100	09103	00140	K00513
09150	09152	04925	K00513
09150	09152	04927	K00513
09160	09167	04934	K00513
09100	09109	00906	K00514
09100	09108	00830	K00515
09140	09143	04216	K00522
09140	09143	04217	K00522
09150	09154	04978	K00522
09100	09101	00520	K00523
09100	09104	00230	K00524
09100	09104	00240	K00524
09100	09104	00230	K00525
09100	09104	00240	K00525
09100	09104	00230	K00526
09100	09104	00240	K00526
09100	09104	00230	K00527
09100	09104	00240	K00527
09100	09112	09113	K00528
09100	09103	00071	K00529
09100	09105	00360	K00529
09100	09102	00910	K00531
09100	09111	00625	K00531
09100	09108	00760	K00541
09100	09105	00260	K00542
09100	09105	00330	K00542
09100	09105	00380	K00543
09100	09105	00260	K00544
09100	09105	00270	K00544
09100	09103	00140	K00545
09100	09105	00350	K00545
09100	09110	00965	K00545
09150	09156	04728	K00545
09100	09105	00340	K00546
09100	09105	00270	K00547
09100	09105	00270	K00548
09100	09106	00450	K00548
09100	09108	00670	K00548
